,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
89,사용자 프로그램 -> API 사용 -> 시스템콜 ,사용자 프로그램 사용 시스템 콜,0.00093667395,-1.8499346,3.6712003,-1.1694623,-1.3710617,0.48854235,1.653205,1.4842118,-3.6774302,1.2183354,-0.052807238,-1.3064559,-2.5120478,2.3951263,0.74688596,-1.8551433,-2.6649427,0.10649255,1.9273839,-1.6632534,1.6451013,-1.1865151,0.008636832,0.10526786,-2.5775948,-1.7864721,0.07834151,0.23571388,1.4950452,-0.51600635,2.2816768,-0.9097325,-1.1641482,0.420085,0.652152,2.9579945,0.1674588,-0.42650956,-0.40372568,2.2475545,1.5059094,1.1615586,-1.2174826,1.3003647,1.6181381,0.116935894,-0.8760165,0.93360364,-1.8719916,1.4149566,-0.8218771,0.34514248,0.59628344,-0.31501,-1.7296118,-0.08901799,0.5726602,1.9093293,-0.054261863,1.446677,-1.183231,-0.07097128,-2.9497058,-0.675825,1.3864443,2.402022,-0.40905914,1.3204837,0.6121558,-1.616446,-0.5326117,1.070547,1.3309695,2.1519055,0.04748933,-0.8932379,-0.38251805,1.106364,-0.5544022,0.9427407,1.1539071,1.1634667,-0.569121,-2.4077904,-0.81429565,-2.5434093,-1.4752383,-0.95806444,2.3727155,-0.7336614,0.5081526,-0.30232424,-0.43381852,-1.9273493,-0.18301925,1.1486152,1.9183264,0.23761049,-1.0491061,-1.2924455
90,시스템 콜 (System Calls),시스템 콜,0.011394288,-0.8268746,2.973761,-0.36631346,-0.83904624,0.78923064,0.9612133,1.6848024,-3.6086812,0.7545663,0.4217847,-1.3134944,-2.5858254,2.4434254,0.97796386,-1.069218,-1.7550746,-0.8285198,1.1900501,-1.0267351,2.7872102,-1.9818361,0.11841452,0.40791366,-1.7368355,-0.28888488,-0.22909234,0.5994905,2.2676032,-0.15757157,1.1985898,-0.5632966,0.060153067,0.25787115,-0.37315536,3.3127308,-0.9679287,-0.110783875,-0.7160108,1.4758805,1.1341976,0.87354696,-0.46079874,2.1527896,2.1311514,-1.4665186,-0.28330797,-1.0523281,0.2829505,1.6390507,-2.2825994,1.4462218,1.8466954,-1.2861543,-0.994466,1.8613597,-0.42438024,1.6475381,-0.4610231,-0.18235105,-0.6551186,1.4839855,-3.7201853,-0.004753977,1.8923355,1.6919718,0.058706313,0.80484647,-0.34452596,-0.69559395,-0.25013843,-0.14807379,0.55841357,1.3000598,-0.12564468,-0.8357707,-0.5299028,0.0957863,-0.4086006,0.42692733,1.2892623,1.028794,-0.3350228,-2.4093516,-0.47343555,-0.4608487,-2.376626,-1.08273,-0.5913137,-0.3169747,-0.59538406,0.17809868,1.1417108,-1.2042896,-0.019782364,0.5445126,2.6116953,1.1832342,-0.10937613,-0.17039877
91, 가장 많이 사용되는 APIs,가장 사용,-3.0848489,-1.0350778,2.873304,-0.06257129,-2.9543905,0.5514973,-2.3542204,-1.705892,-4.0163364,0.8879504,0.96543205,-1.3766072,-1.0930526,1.8000662,-0.83653414,-3.4940577,-1.1644502,-0.30350643,0.5669963,0.29296565,1.2009765,1.0856055,-0.24800792,0.48361892,-3.96801,-3.7223775,2.4773767,-2.6231413,-1.0523134,-0.28105596,5.874195,2.9945693,-3.1812258,-1.3870046,0.2628553,6.014843,1.7854044,-0.8129273,2.7674437,0.76789975,0.57646596,1.3968165,-0.88722646,3.5844262,1.4997807,0.75208795,-0.82988113,5.180032,-4.053301,5.2258024,-2.3912778,-0.87819964,-1.4611862,4.431677,-1.156267,-3.3015609,2.240463,1.7347417,2.2834263,2.2604847,-1.6678652,-1.8393365,0.9328728,-1.5508593,-1.6995121,3.016152,-0.6558567,1.2122616,0.35249174,-1.3395935,-0.9796866,2.6923325,3.3408713,3.7330785,0.09093559,0.27478725,0.7525006,4.437927,-1.2583182,5.8646092,1.8225095,-3.4226189,0.921164,-0.14979684,-0.45940536,-4.557883,-0.13681102,-0.089892164,4.2467566,-1.3428,2.024777,1.0990716,-1.1171303,-1.7732803,0.43426985,0.3882776,-1.2297976,-0.67699146,-4.219096,-0.890784
92,윈도우의 Win  API,윈도우,0.37317666,-1.8614266,5.3310914,-1.1605711,0.26429883,1.2106954,0.06526525,2.477555,-3.6330538,0.97432643,-4.443707,4.656506,0.014160837,2.6146517,3.9679542,-4.3300076,-2.0761971,3.46501,2.054452,-3.384204,0.19648528,1.2792325,2.3694472,-1.5580653,-3.117453,-3.643103,-2.3113859,-0.24197333,2.7775977,4.036083,2.8036625,0.6844018,-1.6978424,4.292629,3.4102035,1.7993681,1.9716929,-2.1447012,-3.4927158,6.3415504,-1.1715896,4.991515,-3.0014596,-1.4777803,0.52185786,0.6212128,-1.1769613,-3.5662146,3.1614497,-0.37154955,-2.995595,-0.70273757,3.1424139,-0.067345895,-0.6920752,0.16420314,-2.3588414,2.0006375,-2.5519884,3.7055342,-1.1806972,5.3175716,0.14879058,-0.30788803,-0.3105219,1.7692748,-3.7687762,-0.40581867,4.890836,-3.5157435,-1.021291,0.7070678,-2.174553,-0.8612395,3.2509022,3.2627554,0.86717397,0.85159045,-0.41146722,-2.2321973,0.6583367,-0.4660133,-5.883436,-2.4215264,0.75849664,-1.7314179,-4.213363,-1.2146935,2.353821,1.3277308,5.155548,0.6327352,-3.7319005,-1.5221364,0.14650334,3.6363993,3.116788,0.34419757,-0.47821403,-1.3906262
93,"POSIX API (모든 버전의 UNIX, Linux, and Mac OS X)lJava Virtua",모든 버전,-1.2829826,-3.0020797,3.6903927,-0.4860084,-0.66689086,1.0686524,-0.20025629,2.991778,-1.9820731,-0.47058207,-0.24053681,2.5997562,-1.600271,3.6342382,0.3071077,-1.816159,-1.9593649,0.22164917,3.563404,-2.004004,-0.5109873,-0.667311,2.4233677,-0.76661825,-0.7798197,-4.0854387,-0.3770839,0.108169675,2.7462437,1.1130302,3.777192,-0.64276505,-2.0673242,1.9435021,1.1967204,1.5974183,1.1160837,-0.6966469,0.70368,0.8115917,0.8198715,1.7141973,-1.6269826,2.2037632,1.0331253,1.1785717,-0.6537157,0.5123485,-0.41325182,0.18023273,-1.1525501,0.34646803,-0.10048485,-0.37374347,-2.000948,-5.168454,0.78629816,-0.014366686,-2.3851125,1.3550837,0.6205796,2.89987,-0.77767706,-0.11415607,1.9865282,2.2113338,-1.341635,0.14553115,1.2288007,-2.363596,0.7604292,1.3365469,1.0536953,1.8239157,1.0939869,0.402405,0.69933903,1.9067756,-1.7107782,1.1139657,1.1406009,1.0201665,0.08408439,-3.0257616,-0.838435,-1.2219089,-0.3201992,-1.8438302,0.48428002,-0.027752519,1.9402164,0.35647225,-1.1903453,-0.46681252,-0.13899943,4.028242,1.093583,0.53156775,-2.0376878,-0.8129326
94,Machine(JVM)의 Java APIPOSIX (portable operating system interface) : 이식 가능 운영 체제 인터페이스  서로 다른 UNIX OS의 공통 API를 정리 ,의 이식 가능 운영 체제 인터페이스 서로 다른 의 공통 를 정리,0.19830655,-1.9363368,2.3102562,0.5083343,-0.9981713,0.8073446,-0.60006,1.5729635,-1.0188504,0.8388578,-0.06970295,0.059227966,-0.48799092,1.2892987,-1.2956055,-1.259378,-1.1451254,-1.2362585,2.8547564,-2.134449,-1.0227675,-1.821085,-2.1500587,0.3635406,-1.2982262,-1.5781047,0.19684409,0.08830875,0.5980035,-0.3434749,3.7238865,-0.17483282,-2.3180401,1.3055729,1.2992032,1.2451745,-0.568027,0.30389017,0.6000376,1.0223594,2.4530668,1.0166214,0.62510186,2.3204787,1.6135706,0.8730286,-1.3935724,0.10245401,-1.9143078,-0.44529045,0.15096964,0.13260208,-0.9708537,-0.041909404,-1.2856365,-1.4244288,0.72227585,-1.1922815,0.17234813,1.4572208,-0.25050703,0.7142936,-1.6429447,-0.27493978,-0.20157352,2.0863671,0.3738302,1.0778505,0.67714393,-0.97171456,-0.3865881,3.928555,2.4324183,0.63680273,0.3218321,-0.22729768,-0.69547826,1.1354539,0.4542191,2.6762466,1.1143469,1.1627338,0.3639027,-2.140183,-2.7576923,-2.2221417,0.7222729,-0.25429535,1.4307992,-0.25800937,0.3874945,1.0160761,-0.67244714,-1.024441,0.07711133,-0.5295561,-0.027606882,0.09720324,-1.4796898,-2.0261936
95, 이식성이 높은 유닉스 응용 프로그램을 개발하기 위한 목적 ,식성 유닉스 응용 프로그램 개발 위 목적,-0.4414342,-1.7020165,2.9483688,-0.653478,-1.0893149,0.8502285,1.0075355,1.0900186,-2.8638191,0.48549345,-0.7472002,0.7611871,-0.05491385,2.9886477,2.206631,-1.1729314,-2.2120428,-0.21740296,0.9477655,-1.1332533,-0.12696643,-2.1011417,-1.1191142,-0.12375978,-1.8890519,-2.3577163,-0.9905055,0.324588,0.7469975,0.07499009,2.9233673,0.5092722,-2.1116674,1.8408629,0.75558877,1.7074866,0.18895896,-1.1674126,-0.016859055,1.641997,0.85877407,2.4932718,-0.17452365,1.6243297,1.4877511,0.55349326,0.4106173,1.4131913,-0.52894396,0.15787873,-1.3327742,-0.0027429909,-1.302472,-0.19905952,-0.8810411,-0.74700403,-0.46433175,0.5195634,-0.29448625,1.6299913,-0.60134625,0.8254367,-1.7499846,-0.62933195,0.9111295,0.9709638,-0.89067256,0.94051576,0.69099057,-0.21323243,-0.28476283,0.30775833,0.37919655,1.6898813,-0.5672002,-0.14102152,0.310715,1.3591313,-1.0070546,1.1147969,0.87013084,1.8375995,0.04719937,-2.41574,-0.5889788,-1.5699021,0.03789337,-1.4663998,1.1162311,-1.3888208,1.7857438,0.063928306,-0.8041428,-1.5606219,0.57682073,-0.13617422,0.5605767,0.53781796,-1.0291423,-1.3232442
96, 파일의 내용을 다른 파일에 복사하는 시스템 콜의 순서(p ),파일 내용 다른 파일 복사 시스템 콜 순서,0.32075557,-1.9204375,3.3468723,-0.86635494,-0.23652214,0.34865704,0.04580443,2.5505881,-2.1309147,0.89404976,-0.46490693,0.027202055,-0.9375658,3.0193582,0.63610345,-0.83422494,-1.9125663,-1.4984705,2.545153,-2.1330848,0.95251644,-1.1588123,1.9329532,-1.2805865,-1.4824927,-0.914904,-0.5994941,0.36475825,1.9359407,-0.5657128,2.467972,-0.58454704,-0.17856729,2.0713456,1.5888535,0.76309925,-0.34544417,-0.055542454,0.40205783,1.5273972,2.5247667,0.22568488,0.42705765,0.33250517,2.185147,-0.053243637,-0.43883875,-0.8307289,-0.8793762,0.7637421,-1.5653012,1.6214632,-0.275466,-1.1456798,-1.8302324,-0.53533554,0.7960961,0.73521924,-0.61832285,1.1171205,-0.8918424,1.0732073,-3.4811852,-1.5650197,0.03669794,2.8393226,0.04277275,0.5607353,-0.017451435,-3.1989458,-0.18648869,1.6244706,1.2721366,0.58552146,1.197301,-0.61675066,0.029618924,1.3722132,0.8612276,1.0900146,0.83536893,1.3814454,-0.75910753,-1.7192324,-1.4642798,-2.0068893,0.36664993,-1.3092403,1.1271461,-0.113355204,1.1118153,-0.85068095,-1.3116539,-2.0051486,-1.2173119,1.8662595,1.2965262,0.9079473,-1.54703,0.37297344
97,sequence to copy the contents of one file to another file(UNIX cp 명령)cp in txt out txt ,명령,0.8141094,-0.21365401,3.646191,1.1305168,-2.0302608,-3.5671446,1.6901331,2.2818282,-5.0124474,1.0950762,0.7242931,1.0333211,-0.97498447,-0.44586214,2.268836,-1.784861,-2.4949613,-6.641376,1.9172337,-0.79069537,0.36500773,-1.6432016,-0.44719318,-1.5950916,0.68599206,-1.2317809,-5.0969005,0.15741877,4.062416,-2.7585547,1.406095,3.9363067,0.8404022,-3.6981711,5.2695713,-1.6724317,-2.4028425,-2.6897328,0.05265368,0.6929362,5.4040966,2.524244,-2.6083667,2.5829124,3.8341706,-0.17812966,-0.19225949,-1.0373874,1.3015282,-0.13573839,1.035188,3.7939181,2.8516052,-3.096038,-1.0097117,-2.6313312,1.7753172,-0.28105062,-0.42347017,-0.47572437,1.9921594,2.7432222,-2.4436173,-0.0008018492,0.84020615,1.0167563,0.6466029,-6.2339983,-1.9281037,-4.9683237,-3.1919117,3.7558906,-0.28499946,-4.5403953,0.9199665,-1.2567661,1.5587492,-2.2964594,4.0250983,-0.04061007,-1.235125,4.6934543,1.2049365,4.4593368,2.1323018,0.15869379,1.1467452,0.15271178,-2.0552788,-2.6475878,0.6758377,0.5867959,-1.6280541,-3.9380615,-0.69165164,2.170878,2.716536,1.1416034,-2.9918828,-4.7593074
98,시스템 콜 구현 (System Cal,시스템 콜 구현,0.39255175,-1.5582126,3.493104,-0.3947975,-1.9332659,0.12019175,0.7353455,0.94831026,-3.739225,0.7857251,-0.3859387,-0.47686818,-2.65723,2.5672965,0.86202884,-1.5441872,-2.1378303,-0.7407279,1.9906417,-1.3716803,1.648252,-1.2398788,0.24220318,-0.5472871,-2.1980484,-1.0192837,-0.8671018,0.44081566,1.6599001,0.3111514,2.2478871,0.9509828,-0.4132001,-0.037943557,0.6480107,3.5614252,0.35531253,-0.22084902,0.31517506,2.0666244,1.434593,1.7354465,0.5065942,1.507662,2.54493,-0.9623747,-0.28354752,-0.3558977,-0.5823976,1.9706771,-1.5514331,0.4560188,0.9911205,-0.43345377,-1.5603414,0.91379106,-0.2922965,1.5039104,-0.64489746,-0.030811943,-0.9455292,0.9581038,-3.3814807,-0.7872999,1.2525319,1.2932353,-0.4128374,1.435659,0.028571233,-1.2461978,-0.040928677,0.41156965,0.79741716,1.7238094,0.06338172,-0.2881528,-0.20176533,0.7090574,-0.22869267,0.56392884,1.4931593,0.81282115,-0.3349119,-3.1595755,-0.8929979,-1.6839935,-1.6788524,-0.3677118,1.0690005,-1.1816846,0.01794824,0.7401351,0.41473386,-1.3948717,0.24433658,-0.17860115,1.811836,0.23449093,-0.9544575,-0.656972
99," 통상적으로, 각 시스템 콜에 대하여 숫자가 부여된다",통상 각 시스템 콜 대하 숫자 부여,0.16150849,-1.1851048,2.4767013,1.1891034,-1.3976028,0.3828553,0.19574264,0.82281893,0.31987578,1.6898202,1.4019988,-0.47875583,-0.9073684,2.0363894,0.2170451,-0.70953983,-0.16005644,-1.3808722,2.2139661,-2.4262326,-0.9087006,-1.1350962,-0.7612401,0.37955517,-0.4361896,-0.9445927,-0.38837147,-0.3006821,2.667614,-0.20755976,2.1947563,1.8345139,-0.8752148,-0.036194384,1.1674719,2.5586205,1.1219357,0.9118849,0.32659167,-0.5115569,1.6040361,1.1526798,-0.12861899,0.91250575,1.6725464,0.006571561,-0.67233014,1.1640775,-0.19290987,0.76248384,-0.82057697,-0.65265924,-0.30486116,0.05213903,-2.1850412,-0.21234505,-0.06633168,1.1212305,0.17132011,1.3114572,-0.17401025,1.0505257,-2.3006036,-1.008433,0.9035385,2.0139797,0.257961,1.1416082,-0.98925346,0.154928,-0.0926446,2.0546484,1.8002083,-0.44618478,1.1704603,1.035247,0.9700347,2.574151,0.020945087,1.3088162,0.3937906,1.3502977,-0.31964234,0.067965016,-1.6243802,-1.8567332,0.603611,-2.00988,1.3699785,-0.13419826,1.508533,-0.153653,-1.0057193,-0.6519633,-1.694055,1.2287767,0.15566078,0.28193128,-0.7286303,0.003640592
100,시스템 콜 인터페이스가 이 숫자로 된 인덱스를 가진 테이블을 관리한다  ,시스템 콜 인터페이스 이 숫자 인덱스 테이블 관리,0.34176674,-1.6000142,2.4880521,-0.27652282,-0.019583806,0.25899363,-0.17654973,1.7780797,-2.4353766,1.6818244,0.2611239,-0.23770832,-1.0961515,2.1194937,0.43356445,-1.1872022,-0.91047984,-0.09506616,0.6324973,-1.6799076,0.96419686,-1.193269,-0.08105707,0.3303775,-1.0753932,-0.7181972,0.39061624,0.15858956,2.5183496,-0.8271793,2.8010635,0.34669012,-1.2883539,0.65177023,1.193945,1.7955914,0.22532389,0.21630944,0.20469104,1.4602604,1.7668545,1.4897314,-0.8388252,0.51045394,1.8327378,0.1217646,-0.9225412,-0.6355833,-1.504971,0.34916916,-0.75836384,0.51385725,0.5647573,0.25156888,-2.1247067,-0.35867274,-0.14828853,0.8571696,0.44817534,0.7460456,-0.432833,0.9037645,-1.8757201,-0.6983252,0.18490826,2.109583,-0.72425884,0.62170476,0.11417497,-1.3771477,-0.68925625,1.7339962,1.8843217,-0.357338,0.7567947,0.030795485,-0.60552573,0.6079298,1.1331732,1.0076683,1.6076517,0.5069577,0.81492174,-1.5821733,-1.6789827,-1.549494,-0.9277224,-1.2616506,1.2034208,-0.5204,0.39664447,-0.115044475,-1.2377793,-1.5202208,-0.4658575,0.91928816,1.4891123,0.95042646,-1.4522201,-0.51783884
101, 시스템 콜 인터페이스가,시스템 콜 인터페이스,0.8180427,-1.7882867,3.134956,-1.3984433,-0.35634768,0.5630798,0.74564916,1.8338747,-4.146708,1.2810929,-0.28305095,-1.0439289,-2.2780876,1.9483932,1.2769556,-1.023903,-2.3159623,-0.49211618,2.2612276,-1.5399666,2.3213089,-0.73805815,0.123438984,-0.0095795095,-2.127602,-0.7319556,0.040150553,-0.06301984,3.0205169,-0.71035993,2.46902,-0.65865964,-0.8960646,1.0289845,0.023005515,2.4519832,-0.4068488,0.1239689,-0.7395445,2.4756763,1.39416,1.7667313,-0.3583278,1.0181952,1.8854879,-0.88206303,-1.2099564,-1.691335,0.27055547,0.87404203,-1.9513674,1.2457896,1.985888,-0.73521435,-2.0762334,0.967813,-0.36464685,1.3012366,-0.38853407,-0.28798836,-1.0308336,1.8111448,-2.7772624,-0.12937349,0.91135705,1.999516,-0.7669132,0.88731617,-0.11261437,-1.4471357,0.08940229,0.32012874,1.2010534,0.6049701,0.9094618,-0.025320053,-1.1652945,-0.050418578,0.5997661,-0.08391416,2.3132484,1.1458359,-0.22359008,-3.2311754,-1.393563,-1.7200739,-2.8261094,-1.7121496,0.5649387,-0.7251661,-0.6351786,0.32139385,-0.5288314,-1.7102497,0.5941188,0.8734486,2.6649795,1.6890366,-0.62235105,0.24856126
102,운영체제 커널 내에 있는 요청된 시스템 콜을 하고,운영체제 커널 내 요청 시스템 콜,-0.21432962,-0.87366927,1.9919572,0.2895319,-1.5379418,-0.660412,-0.13987176,1.4792776,-2.0662422,0.3196417,-0.33071434,-0.48582554,-1.2056766,1.2797803,0.5752704,-1.0680454,-0.68802637,-0.56027234,1.7576101,-1.7261187,1.0738555,-1.2815827,0.5084002,0.60263807,-1.0213131,-0.14661914,-0.9086529,0.7845129,1.6883069,-0.019543447,2.0262744,-0.32379332,-1.0132396,-0.4024147,0.65987676,1.4067631,-0.12650946,-0.89052945,-0.44070476,1.797213,1.4809935,0.6775576,-0.5636488,1.979082,2.4237814,-0.26995534,-0.7255711,-0.26504135,-0.15608156,1.1890123,-1.3879441,0.5711881,0.5513824,-0.34251738,-1.2164791,0.2116715,0.009288164,0.86128503,-0.21908581,0.0547235,0.60669875,0.74347323,-2.4531226,-0.002478063,0.40964097,1.0454235,-0.37852085,-0.46813253,-0.7455744,-1.0088344,-0.61245733,0.6239998,0.20667833,0.33300394,0.4619257,-0.45956945,0.72710913,0.41621372,0.9454462,0.8169084,1.4432021,1.337653,-0.26569414,-0.5881008,-0.4245741,-1.1364809,-0.49504325,-0.23274785,0.28250122,-0.353177,0.23968792,0.21681169,-0.3569583,-0.7863265,-0.25736907,0.67264545,1.1338503,0.24431388,-0.4998986,-1.855467
103,시스템 콜의 반환 상태와 해당 반환 값을 반환한다   ,시스템 콜 반환 상태 해당 반환 값 반환,-0.27026346,-1.0701089,2.6480734,0.27870038,-1.7440177,-0.8175932,-0.50003433,1.4445065,-1.3325204,-0.9440886,0.06524528,0.97538143,-0.674797,2.053777,0.40537935,-2.8449686,-1.3185394,-1.029675,0.43012455,-2.3116593,0.99686104,-0.77586263,-0.55476534,-0.8411842,-0.37717628,-0.5052909,-1.3512455,-0.11573708,1.8341049,0.38642496,3.1319854,2.1137671,-1.434174,0.20174426,2.2400258,1.1094803,0.5517447,0.11021267,1.3552115,-0.09081682,2.1543357,0.23753826,-0.22276215,2.96649,2.5933769,-1.9755038,-1.0187366,1.4787481,-1.336252,0.55710745,1.3677206,-0.16848865,-0.16154158,-1.1831344,-0.8316926,0.25196975,1.0661005,1.2547222,-0.7843801,0.974675,-0.051571786,-0.49625275,-2.9059334,-0.2604041,-0.6863332,2.5232933,-0.48559645,-0.8768233,-1.0879997,-2.3839464,-0.37292635,2.0815985,1.4190552,0.24929456,1.2041194,0.2744226,1.1325009,1.5301082,0.39558017,1.5615859,-0.4338476,0.49545467,0.592978,-0.6317268,-0.42243317,-0.5178827,-0.12461226,-1.5909173,1.6830841,-0.89151907,1.7619034,0.1092509,-1.2703972,0.41704023,-2.3687084,2.0257332,0.99753857,0.08013292,-0.14475922,-1.6438518
104,시스템 콜 구현 (System Cal,시스템 콜 구현,0.39255175,-1.5582126,3.493104,-0.3947975,-1.9332659,0.12019175,0.7353455,0.94831026,-3.739225,0.7857251,-0.3859387,-0.47686818,-2.65723,2.5672965,0.86202884,-1.5441872,-2.1378303,-0.7407279,1.9906417,-1.3716803,1.648252,-1.2398788,0.24220318,-0.5472871,-2.1980484,-1.0192837,-0.8671018,0.44081566,1.6599001,0.3111514,2.2478871,0.9509828,-0.4132001,-0.037943557,0.6480107,3.5614252,0.35531253,-0.22084902,0.31517506,2.0666244,1.434593,1.7354465,0.5065942,1.507662,2.54493,-0.9623747,-0.28354752,-0.3558977,-0.5823976,1.9706771,-1.5514331,0.4560188,0.9911205,-0.43345377,-1.5603414,0.91379106,-0.2922965,1.5039104,-0.64489746,-0.030811943,-0.9455292,0.9581038,-3.3814807,-0.7872999,1.2525319,1.2932353,-0.4128374,1.435659,0.028571233,-1.2461978,-0.040928677,0.41156965,0.79741716,1.7238094,0.06338172,-0.2881528,-0.20176533,0.7090574,-0.22869267,0.56392884,1.4931593,0.81282115,-0.3349119,-3.1595755,-0.8929979,-1.6839935,-1.6788524,-0.3677118,1.0690005,-1.1816846,0.01794824,0.7401351,0.41473386,-1.3948717,0.24433658,-0.17860115,1.811836,0.23449093,-0.9544575,-0.656972
105, 개발자는 시스템 콜이 어떻게구현되는지 알 필요 없다 ,개발자 시스템 콜 구현 알 필요,-0.20801562,-2.4557233,2.9932704,-0.043067545,-1.2712119,0.2583779,-0.21332459,0.51105154,-2.4910347,1.0037344,-1.1048726,-0.45749393,-1.1060575,1.9373596,0.4703568,-1.8833961,-1.4246206,-0.866586,2.9056504,-1.895081,0.333413,-1.399456,1.0823085,-0.42367166,-2.1820812,-0.10144767,-0.8856068,0.31153744,1.706987,-0.5847284,2.7570248,0.19047442,-1.2583427,-1.1520799,1.183141,2.0981798,-0.38449275,-1.2707165,1.7240226,2.6818352,1.0016357,0.10826537,0.41449255,1.3875988,2.0063653,0.21390426,-0.43112552,0.5092329,-1.773154,1.0461974,-0.5426527,-0.62628716,-0.42471868,-0.2609862,-1.1111538,0.11083868,-0.22282247,0.39691377,-0.76189524,0.70515305,-0.4436534,0.7040912,-3.1451654,-1.1454507,0.9560914,0.8793602,-0.9997726,0.89448524,-0.10584569,-1.4711074,-0.508688,0.6440964,1.7686207,0.41645473,-0.24926436,-0.08244477,-0.7647003,0.2219382,0.29257604,1.2566389,0.8893857,0.5055973,-1.0894814,-2.656705,-0.1104185,-2.1523106,-1.0170227,-0.14425442,1.6078482,-0.23598498,0.029884972,0.1928936,0.023985296,-2.3782022,0.20462754,0.53370833,1.6838994,-0.4077443,-0.8064672,-1.8771317
106,"개발자는 API를 제대로 사용하고,운영체제가 시스템 콜의 결과로무슨 일을 하는지 알면 된다  ",개발자 를 제대로 사용 운영체제 시스템 콜 결과 무슨 일 알,0.17835398,-1.2526596,1.3173269,-0.4873639,-1.0397711,1.2951981,-0.5382624,0.21423803,-1.5459782,0.29633558,0.2251649,0.5205961,-0.6692417,1.8824373,-0.13284695,-1.8644843,-0.90396786,-1.1183822,1.9597542,-1.7980449,0.3741367,-1.6590481,-0.3447382,0.27484038,-1.2179227,-0.8370167,0.07257667,-0.2173306,1.5127578,0.20000115,1.8813109,0.24914211,-0.9497863,-1.1265061,1.3364843,0.7649869,-0.65932375,-0.90739506,0.9846537,0.8362488,1.2006887,-0.935767,-1.0509591,1.668199,1.5619977,-0.16012627,-0.9685236,0.952542,-0.8905779,0.048677146,-1.1164278,0.25512302,-0.71516323,-0.28503132,-0.031607732,-0.7601368,1.4594274,-0.9982351,0.13981102,0.6828927,0.56666374,-0.13758092,-2.0979977,-0.7641708,0.90710044,1.1217484,-0.64519227,-0.24888009,-0.35581562,-0.7762959,-1.2889854,1.75485,1.4371091,0.86774075,0.1549612,-0.1915361,0.2306366,0.061753333,0.51747864,1.6105101,0.3607902,0.05932066,-1.1949918,-1.0036681,-0.6166078,-1.88732,-0.5559554,0.83843154,0.969248,-0.5629635,0.6502886,0.1487945,0.44514298,-0.26834053,-0.5510337,-0.10239394,0.47624114,0.5223235,-0.79240274,-1.4347256
107,운영체제 인터페이스의 자세한내용은 API에 의해 숨겨진다,운영체제 인터페이스 내용,1.2309048,-2.7877502,1.363993,-1.0319936,-0.13630612,0.13818355,0.5762298,2.8551579,-2.5230808,0.34902483,-1.032992,0.40599483,-0.30678153,0.9070072,1.0818133,-0.24848825,-2.3470843,-1.2624586,3.0910769,-1.4060895,0.3353823,0.06939286,1.3145063,-0.9617691,-1.1318731,-1.2525611,-0.7359253,-0.52705634,1.7575278,-0.7863123,1.9712818,0.250302,-1.050476,1.6804177,0.35459754,-0.51620346,0.06411089,-0.49003214,-0.53408587,1.1334093,1.6396279,0.50501925,-0.6367672,0.44254854,2.1593509,0.38028285,-0.36776,-0.15205306,-0.88094425,-0.19420376,-0.89557797,0.6840154,0.25607866,-0.49391127,-1.1354077,-1.3899193,1.0972778,-0.18182585,-0.20246273,0.57125676,-1.7888522,1.0769339,-1.589924,-1.1904387,-0.75118184,0.8558369,0.056555867,1.004767,0.23384021,-1.9982805,-0.986186,1.9351109,2.2161036,-0.25656152,0.9654791,-0.18601835,-0.32293317,0.24731526,0.16505468,-1.0774393,2.3542743,1.6716627,-0.68128633,-0.7880859,-1.9163604,-2.3508334,-0.6536118,-1.2780676,0.5619232,-0.6228507,0.8465559,0.39011353,-0.99923176,-1.0828028,-0.21132201,1.6574798,1.4592804,1.5704525,-1.2905751,0.6185665
